Office_Record_No,Office_name,Address_1,Address_2,City,State,Zip_Code,Phone_number_2,Office_contact,HandicapAccess,Fax_number2
54739,The Neurology Group,Flourtown Commons,1811 Bethlehem Pike Suite A-104,Flourtown,PA,19031,,,FALSE,
54740,The Neurology Group,430 Park Avenue,Park Suites,Collegeville,PA,19426,,,FALSE,
54742,"Scott A Fleischer, MD, PC",455 Pennsylvania Avenue,Suite 105,Fort Washington,PA,19034,,,FALSE,
54744,Crozer-Chester Medical Center- Taylor Hospital,175 East Chester Pike,,Ridley Park,PA,19013,,,FALSE,
54744,Crozer-Chester Medical Center- Taylor Hospital,175 East Chester Pike,,Ridley Park,PA,19013,,,FALSE,
54746,Berks-Lebanon Podiatry Centers,112 West Main Avenue,,Myerstown,PA,17067,,,FALSE,
54748,"PMA Medical Specialists, LLC",Schwenksville Family Practice,102 Memorial Road,Schwenksville,PA,19473,,,FALSE,
54748,"PMA Medical Specialists, LLC",Schwenksville Family Practice,102 Memorial Road,Schwenksville,PA,19473,,,FALSE,
54748,"PMA Medical Specialists, LLC",Schwenksville Family Practice,102 Memorial Road,Schwenksville,PA,19473,,,FALSE,
54749,MidLantic Urology,919 Conestoga Road,Building 1 Suite 300,Rosemont,PA,19010,,,FALSE,
54750,Temple Neurosurgery Associates,3401 North Broad Street,C540,Philadelphia,PA,19140,,,FALSE,
54750,Temple Neurosurgery Associates,3401 North Broad Street,C540,Philadelphia,PA,19140,,,FALSE,
54753,Cardiology - Tower Health Medical Group,301 S 7th Avenue,Suite 1120,West Reading,PA,19611,,,FALSE,
54754,Temple university hospital,3401 North Broad Street,Suite 710C,Philadelphia,PA,19140,,,FALSE,
54756,Premier Women's Health Exeter - Tower Health Medical Group,4885 DeMoss Road,Suite 101,Exeter,PA,19606,618-9870x00,Donna Trovarello,FALSE,
54756,Premier Women's Health Exeter - Tower Health Medical Group,4885 DeMoss Road,Suite 101,Exeter,PA,19606,618-9870x00,Donna Trovarello,FALSE,
54757,Tower Health Reading Hospital,420 S 5th Avenue,,West Reading,PA,19611,,,FALSE,
54757,Tower Health Reading Hospital,420 S 5th Avenue,,West Reading,PA,19611,,,FALSE,
54757,Tower Health Reading Hospital,420 S 5th Avenue,,West Reading,PA,19611,,,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54762,Emergency Medicine - Tower Health Medical Group,420 S 5th Avenue,,West Reading,PA,19611,,Donna Walb,FALSE,
54763,Penn Trauma Associates,51 N 39th Street,MOB 1st Floor Suite 120,Philadelphia,PA,19104,,,FALSE,
54764,"Reading Hospital, Trauma Administration",Reading Hospital,420 S 5th Avenue,West Reading,PA,19611,,,FALSE,
54766,David B O'Rourke MD,560 Van Reed Road,Suite 306,Wyomissing,PA,19610,,,FALSE,
54767,"MM Fallouh, MD, LLC",8601 Stenton Avenue,,Wyndmoor,PA,19038,,,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54768,Midwives - Tower Health Medical Group,420 South Fifth Avenue,,West Reading,PA,19611,(484)628-5038,Audrey Groff,FALSE,
54769,"Pamela D Murphy & Mark Wagner, PTR",623 North 5th Street,,Reading,PA,19601,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54770,"Virtual Radiologic Professionals, LLC",11995 Singletree Lane,Suite 500,Eden Prairie,MN,55344,,,FALSE,
54772,Orthopedic Associates of Reading,850 Knitting Mills Way,,Wyomissing,PA,19610,,Nan Neff,FALSE,
54772,Orthopedic Associates of Reading,850 Knitting Mills Way,,Wyomissing,PA,19610,,Nan Neff,FALSE,
54772,Orthopedic Associates of Reading,850 Knitting Mills Way,,Wyomissing,PA,19610,,Nan Neff,FALSE,
54772,Orthopedic Associates of Reading,850 Knitting Mills Way,,Wyomissing,PA,19610,,Nan Neff,FALSE,
